过账日期,工厂编码,物料编码,物料品牌,物料类型,物料品类,库存量
2019-03-24,2005,1121,5001,3004,4020,0.73
2019-03-24,2005,1199,5001,3000,4016,2.71
2019-03-24,2005,1201,5001,3000,4016,3.28
2019-03-24,2005,1203,5001,3000,4016,0.99
2019-03-24,2005,1209,5001,3000,4016,0.73
2019-03-24,2005,1211,5001,3000,4016,1.51
2019-03-24,2005,1219,5001,3000,4016,0.95
2019-03-24,2005,1222,5001,3000,4016,2.35
2019-03-24,2005,1224,5001,3000,4015,2.27
2019-03-24,2005,1225,5001,3000,4015,1.34
2019-03-24,2005,1226,5001,3000,4015,0.45
2019-03-24,2005,1265,5001,3000,4015,1.23
2019-03-24,2005,1270,5002,3000,4016,1.03
2019-03-24,2005,1271,5002,3000,4016,0.55
2019-03-24,2006,1000,5000,3002,4014,1.41
2019-03-24,2006,1001,5000,3002,4006,15.279999999999998
2019-03-24,2006,1003,5000,3002,4005,27.700000000000006
2019-03-24,2006,1004,5000,3002,4005,68.66
2019-03-24,2006,1010,5000,3002,4013,2.06
2019-03-24,2006,1011,5000,3002,4013,9.67
2019-03-24,2006,1013,5000,3002,4008,13.66
2019-03-24,2006,1019,5000,3002,4014,1.7400000000000002
2019-03-24,2006,1020,5000,3002,4006,4.7
2019-03-24,2006,1021,5000,3002,4006,1.5499999999999998
2019-03-24,2006,1026,5001,3002,4010,35.45
2019-03-24,2006,1027,5001,3002,4014,4.979999999999997
2019-03-24,2006,1029,5001,3002,4006,28.43000000000001
2019-03-24,2006,1031,5001,3002,4010,126.15000000000002
2019-03-24,2006,1037,5001,3002,4002,67.82000000000001
2019-03-24,2006,1038,5001,3002,4006,46.73
2019-03-24,2006,1039,5001,3002,4005,12.929999999999994
2019-03-24,2006,1040,5001,3002,4014,8.75
2019-03-24,2006,1042,5001,3002,4006,40.28
2019-03-24,2006,1045,5001,3002,4008,22.6
2019-03-24,2006,1048,5001,3002,4014,2.51
2019-03-24,2006,1052,5001,3002,4013,30.98000000000001
2019-03-24,2006,1053,5001,3002,4006,27.899999999999995
2019-03-24,2006,1054,5001,3002,4010,354.41
2019-03-24,2006,1056,5003,3002,4006,1.02
2019-03-24,2006,1057,5003,3002,4009,145.90999999999997
2019-03-24,2006,1061,5007,3002,4005,3.3800000000000003
2019-03-24,2006,1065,5007,3002,4010,11.98
2019-03-24,2006,1077,5010,3002,4002,12.760000000000002
2019-03-24,2006,1090,5010,3002,4006,4.41
2019-03-24,2006,1091,5010,3002,4010,51.83000000000001
2019-03-24,2006,1104,5001,3001,4018,6.199999999999998
2019-03-24,2006,1114,5001,3004,4020,0.78
2019-03-24,2006,1117,5001,3004,4020,0.05
2019-03-24,2006,1120,5001,3004,4020,0.2899999999999999
2019-03-24,2006,1121,5001,3004,4020,0.81
2019-03-24,2007,1001,5000,3002,4006,3.13
2019-03-24,2007,1003,5000,3002,4005,48.69000000000001
2019-03-24,2007,1006,5000,3002,4009,7.289999999999999
2019-03-24,2007,1010,5000,3002,4013,4.62
2019-03-24,2007,1012,5000,3002,4008,1.3400000000000003
2019-03-24,2007,1019,5000,3002,4014,0.4
2019-03-24,2007,1021,5000,3002,4006,4.58
2019-03-24,2007,1027,5001,3002,4014,1.4400000000000006
2019-03-24,2007,1029,5001,3002,4006,11.900000000000002
2019-03-24,2007,1031,5001,3002,4010,377.91000000000014
2019-03-24,2007,1034,5001,3002,4009,48.39
2019-03-24,2007,1035,5001,3002,4008,9.129999999999997
2019-03-24,2007,1037,5001,3002,4002,110.08
2019-03-24,2007,1038,5001,3002,4006,81.31000000000002
2019-03-24,2007,1040,5001,3002,4014,6.059999999999994
2019-03-24,2007,1042,5001,3002,4006,14.229999999999995
2019-03-24,2007,1044,5001,3002,4008,9.329999999999998
2019-03-24,2007,1045,5001,3002,4008,13.219999999999995
2019-03-24,2007,1051,5001,3002,4013,22.550000000000008
2019-03-24,2007,1052,5001,3002,4013,38.42000000000001
2019-03-24,2007,1053,5001,3002,4006,5.730000000000001
2019-03-24,2007,1054,5001,3002,4010,464.16000000000014
2019-03-24,2007,1060,5007,3002,4006,0.1
2019-03-24,2007,1061,5007,3002,4005,24.46
2019-03-24,2007,1063,5007,3002,4008,0.16999999999999998
2019-03-24,2007,1066,5007,3002,4013,0.4
2019-03-24,2007,1067,5008,3002,4013,2.0100000000000007
2019-03-24,2007,1088,5010,3002,4013,4.57
2019-03-24,2007,1256,5008,3002,4007,0.03
2019-03-24,2008,1000,5000,3002,4014,0.11
2019-03-24,2008,1001,5000,3002,4006,2.06
2019-03-24,2008,1003,5000,3002,4005,15.839999999999998
2019-03-24,2008,1010,5000,3002,4013,0.89
2019-03-24,2008,1012,5000,3002,4008,0.5900000000000001
2019-03-24,2008,1027,5001,3002,4014,0.33
2019-03-24,2008,1029,5001,3002,4006,0.37
2019-03-24,2008,1031,5001,3002,4010,195.66000000000003
2019-03-24,2008,1034,5001,3002,4009,18.530000000000005
2019-03-24,2008,1037,5001,3002,4002,42.46
2019-03-24,2008,1038,5001,3002,4006,38.09000000000001
2019-03-24,2008,1040,5001,3002,4014,5.7499999999999964
2019-03-24,2008,1042,5001,3002,4006,3.52
2019-03-24,2008,1045,5001,3002,4008,13.58
2019-03-24,2008,1048,5001,3002,4014,0.04
2019-03-24,2008,1052,5001,3002,4013,15.249999999999993
2019-03-24,2008,1054,5001,3002,4010,104.19000000000004
2019-03-24,2008,1060,5007,3002,4006,10.769999999999998
2019-03-24,2008,1061,5007,3002,4005,144.30999999999997
2019-03-24,2008,1062,5007,3002,4014,0.9400000000000002
2019-03-24,2008,1063,5007,3002,4008,2.2100000000000004
2019-03-24,2008,1064,5007,3002,4009,0.56
2019-03-24,2008,1066,5007,3002,4013,3.6399999999999992
2019-03-24,2008,1083,5010,3002,4008,8.179999999999996
2019-03-24,2008,1089,5010,3002,4013,10.61
2019-03-24,2008,1091,5010,3002,4010,107.34000000000003
2019-03-24,2009,1000,5000,3002,4014,0.15
2019-03-24,2009,1001,5000,3002,4006,2.9700000000000006
2019-03-24,2009,1003,5000,3002,4005,18.07
2019-03-24,2009,1007,5000,3002,4009,0.64
2019-03-24,2009,1010,5000,3002,4013,1.2
2019-03-24,2009,1012,5000,3002,4008,1.34
2019-03-24,2009,1020,5000,3002,4006,0.56
2019-03-24,2009,1027,5001,3002,4014,1.0800000000000003
2019-03-24,2009,1029,5001,3002,4006,8.61
2019-03-24,2009,1031,5001,3002,4010,212.45000000000005
2019-03-24,2009,1034,5001,3002,4009,96.74999999999993
2019-03-24,2009,1035,5001,3002,4008,7.579999999999999
2019-03-24,2009,1037,5001,3002,4002,112.0
2019-03-24,2009,1038,5001,3002,4006,53.12999999999999
2019-03-24,2009,1040,5001,3002,4014,4.599999999999999
2019-03-24,2009,1042,5001,3002,4006,3.62
2019-03-24,2009,1045,5001,3002,4008,28.31
2019-03-24,2009,1048,5001,3002,4014,0.12
2019-03-24,2009,1049,5001,3002,4014,0.32
2019-03-24,2009,1052,5001,3002,4013,60.59000000000001
2019-03-24,2009,1053,5001,3002,4006,9.42
2019-03-24,2009,1054,5001,3002,4010,458.94
2019-03-24,2009,1060,5007,3002,4006,0.18
2019-03-24,2009,1061,5007,3002,4005,2.73
2019-03-24,2009,1091,5010,3002,4010,18.43
2019-03-24,2009,1138,5010,3003,4022,7.330000000000001
2019-03-24,2009,1139,5010,3003,4022,19.890000000000004
2019-03-24,2009,1142,5010,3003,4022,82.1
2019-03-24,2009,1148,5010,3003,4011,3.649999999999998
2019-03-24,2009,1149,5010,3003,4000,4.85
2019-03-24,2009,1152,5010,3003,4000,16.87
2019-03-24,2009,1184,5010,3003,4012,12.06
2019-03-24,2009,1186,5010,3003,4001,59.31000000000001
2019-03-24,2009,1190,5010,3003,4001,55.600000000000016
2019-03-24,2009,1294,5010,3003,4001,12.29
2019-03-24,2010,1000,5000,3002,4014,0.4300000000000001
2019-03-24,2010,1001,5000,3002,4006,16.03
2019-03-24,2010,1003,5000,3002,4005,134.85
2019-03-24,2010,1007,5000,3002,4009,27.62
2019-03-24,2010,1010,5000,3002,4013,7.9700000000000015
2019-03-24,2010,1012,5000,3002,4008,0.25
2019-03-24,2010,1014,5000,3002,4008,4.08
2019-03-24,2010,1020,5000,3002,4006,1.56
2019-03-24,2010,1021,5000,3002,4006,4.22
2019-03-24,2010,1027,5001,3002,4014,1.4300000000000008
2019-03-24,2010,1031,5001,3002,4010,194.69000000000008
2019-03-24,2010,1033,5001,3002,4002,27.16
2019-03-24,2010,1034,5001,3002,4009,61.55
2019-03-24,2010,1035,5001,3002,4008,18.819999999999983
2019-03-24,2010,1037,5001,3002,4002,95.89
2019-03-24,2010,1038,5001,3002,4006,86.82000000000004
2019-03-24,2010,1040,5001,3002,4014,7.549999999999992
2019-03-24,2010,1042,5001,3002,4006,37.29999999999999
2019-03-24,2010,1045,5001,3002,4008,20.439999999999987
2019-03-24,2010,1052,5001,3002,4013,71.55000000000005
2019-03-24,2010,1054,5001,3002,4010,823.7199999999991
2019-03-24,2010,1060,5007,3002,4006,2.0900000000000003
2019-03-24,2010,1061,5007,3002,4005,56.7
2019-03-24,2010,1062,5007,3002,4014,0.44
2019-03-24,2010,1063,5007,3002,4008,0.6000000000000001
2019-03-24,2010,1064,5007,3002,4009,1.35
2019-03-24,2010,1066,5007,3002,4013,1.4200000000000002
2019-03-24,2010,1074,5010,3002,4010,34.559999999999995
2019-03-24,2010,1077,5010,3002,4002,43.25999999999999
2019-03-24,2010,1083,5010,3002,4008,4.02
2019-03-24,2010,1089,5010,3002,4013,15.45
2019-03-24,2010,1091,5010,3002,4010,190.12000000000003
2019-03-24,2010,1143,5010,3003,4011,24.200000000000006
2019-03-24,2010,1144,5010,3003,4000,27.03
2019-03-24,2010,1145,5010,3003,4000,44.13999999999998
2019-03-24,2010,1146,5010,3003,4000,17.950000000000006
2019-03-24,2010,1154,5010,3003,4022,2.24
2019-03-24,2010,1184,5010,3003,4012,21.949999999999992
2019-03-24,2010,1186,5010,3003,4001,137.39999999999998
2019-03-24,2011,1000,5000,3002,4014,0.13
2019-03-24,2011,1001,5000,3002,4006,3.27
2019-03-24,2011,1004,5000,3002,4005,12.63
2019-03-24,2011,1011,5000,3002,4013,5.59
2019-03-24,2011,1013,5000,3002,4008,5.29
2019-03-24,2011,1019,5000,3002,4014,0.38
2019-03-24,2011,1020,5000,3002,4006,1.06
2019-03-24,2011,1021,5000,3002,4006,7.7
2019-03-24,2011,1026,5001,3002,4010,51.100000000000016
2019-03-24,2011,1027,5001,3002,4014,2.5400000000000014
2019-03-24,2011,1029,5001,3002,4006,23.61000000000001
2019-03-24,2011,1031,5001,3002,4010,239.72000000000008
2019-03-24,2011,1034,5001,3002,4009,32.73000000000001
2019-03-24,2011,1037,5001,3002,4002,268.43000000000006
2019-03-24,2011,1038,5001,3002,4006,164.2399999999999
2019-03-24,2011,1040,5001,3002,4014,7.6699999999999955
2019-03-24,2011,1042,5001,3002,4006,141.31
2019-03-24,2011,1045,5001,3002,4008,34.03000000000001
2019-03-24,2011,1048,5001,3002,4014,0.9400000000000004
2019-03-24,2011,1049,5001,3002,4014,0.35000000000000003
2019-03-24,2011,1052,5001,3002,4013,17.750000000000004
2019-03-24,2011,1053,5001,3002,4006,32.77
2019-03-24,2011,1054,5001,3002,4010,950.8900000000003
2019-03-24,2011,1060,5007,3002,4006,7.9499999999999975
2019-03-24,2011,1061,5007,3002,4005,32.31
2019-03-24,2011,1063,5007,3002,4008,0.30000000000000004
2019-03-24,2011,1065,5007,3002,4010,53.49
2019-03-24,2011,1066,5007,3002,4013,1.13
2019-03-24,2011,1072,5010,3002,4014,0.06
2019-03-24,2011,1073,5010,3002,4006,5.050000000000002
2019-03-24,2011,1074,5010,3002,4010,35.91000000000001
2019-03-24,2011,1077,5010,3002,4002,49.64000000000001
2019-03-24,2011,1078,5010,3002,4006,42.76
2019-03-24,2011,1080,5010,3002,4014,1.4600000000000004
2019-03-24,2011,1085,5010,3002,4014,0.6100000000000002
2019-03-24,2011,1086,5010,3002,4014,0.21
2019-03-24,2011,1090,5010,3002,4006,12.67
2019-03-24,2011,1091,5010,3002,4010,245.87
2019-03-24,2011,1092,5011,3002,4005,3.63
2019-03-24,2011,1093,5011,3002,4002,2.0
2019-03-24,2011,1094,5011,3002,4006,2.52
2019-03-24,2011,1095,5011,3002,4010,12.21
2019-03-24,2011,1098,5001,3001,4004,10.85
2019-03-24,2011,1099,5010,3001,4004,2.4400000000000004
2019-03-24,2011,1100,5001,3001,4004,19.200000000000006
2019-03-24,2011,1101,5001,3001,4004,87.99000000000002
2019-03-24,2011,1102,5001,3001,4004,71.06999999999994
2019-03-24,2011,1103,5001,3001,4018,35.440000000000026
2019-03-24,2011,1104,5001,3001,4018,95.47
2019-03-24,2011,1106,5007,3001,4004,1.7300000000000002
2019-03-24,2011,1107,5007,3001,4004,3.13
2019-03-24,2011,1108,5010,3001,4004,27.25
2019-03-24,2011,1109,5010,3001,4018,7.0100000000000025
2019-03-24,2011,1110,5010,3001,4018,28.969999999999995
2019-03-24,2011,1111,5011,3001,4018,0.86
2019-03-24,2011,1114,5001,3004,4020,0.52
2019-03-24,2011,1117,5001,3004,4020,0.04
2019-03-24,2011,1120,5001,3004,4020,0.01
2019-03-24,2011,1121,5001,3004,4020,0.18
2019-03-24,2012,1000,5000,3002,4014,0.23
2019-03-24,2012,1001,5000,3002,4006,8.169999999999998
2019-03-24,2012,1004,5000,3002,4005,32.870000000000005
2019-03-24,2012,1005,5000,3002,4005,44.41
2019-03-24,2012,1011,5000,3002,4013,1.36
2019-03-24,2012,1013,5000,3002,4008,1.12
2019-03-24,2012,1019,5000,3002,4014,1.1800000000000002
2019-03-24,2012,1020,5000,3002,4006,1.82
2019-03-24,2012,1021,5000,3002,4006,2.21
2019-03-24,2012,1027,5001,3002,4014,2.1900000000000004
2019-03-24,2012,1029,5001,3002,4006,12.72
2019-03-24,2012,1031,5001,3002,4010,91.45000000000003
2019-03-24,2012,1032,5001,3002,4010,22.12
2019-03-24,2012,1034,5001,3002,4009,11.579999999999998
2019-03-24,2012,1037,5001,3002,4002,115.21000000000002
2019-03-24,2012,1038,5001,3002,4006,56.64
2019-03-24,2012,1039,5001,3002,4005,13.32
2019-03-24,2012,1040,5001,3002,4014,4.6
2019-03-24,2012,1041,5001,3002,4014,0.3200000000000001
2019-03-24,2012,1042,5001,3002,4006,22.74
2019-03-24,2012,1045,5001,3002,4008,18.73
2019-03-24,2012,1048,5001,3002,4014,0.42
2019-03-24,2012,1049,5001,3002,4014,0.7600000000000002
2019-03-24,2012,1052,5001,3002,4013,12.31
2019-03-24,2012,1053,5001,3002,4006,8.05
2019-03-24,2012,1054,5001,3002,4010,134.01999999999992
2019-03-24,2012,1060,5007,3002,4006,2.7
2019-03-24,2012,1061,5007,3002,4005,12.3
2019-03-24,2012,1063,5007,3002,4008,1.2500000000000002
2019-03-24,2012,1065,5007,3002,4010,21.85
2019-03-24,2012,1066,5007,3002,4013,1.18
2019-03-24,2012,1077,5010,3002,4002,12.08
2019-03-24,2012,1078,5010,3002,4006,2.99
2019-03-24,2012,1081,5010,3002,4006,0.42
2019-03-24,2012,1090,5010,3002,4006,0.6000000000000001
2019-03-24,2012,1091,5010,3002,4010,12.42
2019-03-24,2012,1103,5001,3001,4018,0.4799999999999999
2019-03-24,2012,1104,5001,3001,4018,35.77
2019-03-24,2012,1110,5010,3001,4018,1.05
2019-03-24,2012,1114,5001,3004,4020,1.12
2019-03-24,2012,1117,5001,3004,4020,0.08
2019-03-24,2012,1120,5001,3004,4020,0.12
2019-03-24,2012,1121,5001,3004,4020,0.9600000000000002
2019-03-24,2012,1254,5001,3002,4006,1.17
2019-03-24,2014,1003,5000,3002,4005,10.36
2019-03-24,2014,1072,5010,3002,4014,0.05
2019-03-24,2014,1073,5010,3002,4006,0.7700000000000002
2019-03-24,2014,1074,5010,3002,4010,54.420000000000016
2019-03-24,2014,1078,5010,3002,4006,6.6
2019-03-24,2014,1080,5010,3002,4014,0.28
2019-03-24,2014,1081,5010,3002,4006,0.81
2019-03-24,2014,1083,5010,3002,4008,4.0699999999999985
2019-03-24,2014,1086,5010,3002,4014,0.05
2019-03-24,2014,1089,5010,3002,4013,11.199999999999998
2019-03-24,2014,1090,5010,3002,4006,0.8400000000000001
2019-03-24,2014,1091,5010,3002,4010,88.96999999999998
2019-03-24,2014,1138,5010,3003,4022,2.9
2019-03-24,2014,1139,5010,3003,4022,20.509999999999994
2019-03-24,2014,1140,5010,3003,4022,62.23
2019-03-24,2014,1141,5010,3003,4022,115.08
2019-03-24,2014,1174,5005,3003,4023,12.98
2019-03-24,2014,1175,5005,3003,4001,37.82
2019-03-24,2014,1178,5005,3003,4023,4.29
2019-03-24,2014,1179,5005,3003,4023,218.73
2019-03-24,2014,1180,5005,3003,4023,15.99
2019-03-24,2014,1181,5005,3003,4023,191.45000000000005
2019-03-24,2014,1182,5005,3003,4023,29.96
2019-03-24,2014,1184,5010,3003,4012,9.91
2019-03-24,2014,1186,5010,3003,4001,25.290000000000006
2019-03-24,2014,1259,5005,3003,4023,14.88
2019-03-24,2014,1260,5005,3003,4023,2.6
2019-03-24,2015,1000,5000,3002,4014,1.2900000000000005
2019-03-24,2015,1001,5000,3002,4006,8.620000000000003
2019-03-24,2015,1003,5000,3002,4005,142.19000000000003
2019-03-24,2015,1006,5000,3002,4009,27.910000000000004
2019-03-24,2015,1007,5000,3002,4009,6.65
2019-03-24,2015,1010,5000,3002,4013,7.760000000000002
2019-03-24,2015,1012,5000,3002,4008,0.95
2019-03-24,2015,1014,5000,3002,4008,6.62
2019-03-24,2015,1019,5000,3002,4014,0.62
2019-03-24,2015,1020,5000,3002,4006,5.27
2019-03-24,2015,1021,5000,3002,4006,4.79
2019-03-24,2015,1027,5001,3002,4014,0.03
2019-03-24,2015,1037,5001,3002,4002,25.56000000000001
2019-03-24,2015,1045,5001,3002,4008,13.789999999999996
2019-03-24,2015,1052,5001,3002,4013,24.479999999999986
2019-03-24,2015,1053,5001,3002,4006,6.81
2019-03-24,2015,1054,5001,3002,4010,300.2800000000001
2019-03-24,2015,1061,5007,3002,4005,44.8
2019-03-24,2015,1072,5010,3002,4014,2.4399999999999995
2019-03-24,2015,1073,5010,3002,4006,33.97000000000001
2019-03-24,2015,1074,5010,3002,4010,653.1599999999996
2019-03-24,2015,1075,5010,3002,4009,21.1
2019-03-24,2015,1076,5010,3002,4008,9.879999999999997
2019-03-24,2015,1077,5010,3002,4002,41.74
2019-03-24,2015,1078,5010,3002,4006,110.6
2019-03-24,2015,1080,5010,3002,4014,10.03
2019-03-24,2015,1081,5010,3002,4006,26.00000000000001
2019-03-24,2015,1083,5010,3002,4008,45.22
2019-03-24,2015,1085,5010,3002,4014,0.22000000000000006
2019-03-24,2015,1086,5010,3002,4014,0.8900000000000002
2019-03-24,2015,1089,5010,3002,4013,113.27
2019-03-24,2015,1090,5010,3002,4006,13.389999999999988
2019-03-24,2015,1091,5010,3002,4010,932.53
2019-03-24,2015,1114,5001,3004,4020,0.16
2019-03-24,2015,1120,5001,3004,4020,0.03
2019-04-24,2000,1001,5000,3002,4006,2.62
2019-04-24,2000,1003,5000,3002,4005,30.590000000000003
2019-04-24,2000,1006,5000,3002,4009,9.7
2019-04-24,2000,1010,5000,3002,4013,0.8900000000000001
2019-04-24,2000,1014,5000,3002,4008,0.72
2019-04-24,2000,1027,5001,3002,4014,2.81
2019-04-24,2000,1029,5001,3002,4006,15.019999999999996
2019-04-24,2000,1031,5001,3002,4010,523.6700000000002
2019-04-24,2000,1033,5001,3002,4002,18.22
2019-04-24,2000,1034,5001,3002,4009,118.34
2019-04-24,2000,1035,5001,3002,4008,18.919999999999995
2019-04-24,2000,1037,5001,3002,4002,244.55999999999975
2019-04-24,2000,1038,5001,3002,4006,155.7599999999999
2019-04-24,2000,1040,5001,3002,4014,13.039999999999983
2019-04-24,2000,1042,5001,3002,4006,24.72000000000001
2019-04-24,2000,1044,5001,3002,4008,34.910000000000004
2019-04-24,2000,1045,5001,3002,4008,20.710000000000004
2019-04-24,2000,1048,5001,3002,4014,0.09
2019-04-24,2000,1049,5001,3002,4014,0.2800000000000001
2019-04-24,2000,1051,5001,3002,4013,105.42000000000004
2019-04-24,2000,1052,5001,3002,4013,71.59000000000003
2019-04-24,2000,1053,5001,3002,4006,5.7399999999999975
2019-04-24,2000,1054,5001,3002,4010,1064.4300000000003
2019-04-24,2000,1061,5007,3002,4005,8.059999999999999
2019-04-24,2000,1067,5008,3002,4013,3.86
2019-04-24,2000,1074,5010,3002,4010,131.57000000000002
2019-04-24,2000,1077,5010,3002,4002,33.47000000000001
2019-04-24,2000,1089,5010,3002,4013,16.279999999999998
2019-04-24,2000,1091,5010,3002,4010,276.5200000000001
2019-04-24,2000,1143,5010,3003,4011,147.77
2019-04-24,2000,1144,5010,3003,4000,241.83
2019-04-24,2000,1145,5010,3003,4000,199.20000000000007
2019-04-24,2000,1146,5010,3003,4000,28.170000000000005
2019-04-24,2000,1154,5010,3003,4022,20.69999999999999
2019-04-24,2000,1156,5010,3003,4023,44.69000000000001
2019-04-24,2000,1160,5001,3003,4001,23.210000000000004
2019-04-24,2000,1184,5010,3003,4012,195.05999999999997
2019-04-24,2000,1186,5010,3003,4001,384.4300000000002
2019-04-24,2000,1193,5001,3000,4017,0.4700000000000001
2019-04-24,2000,1194,5001,3000,4017,0.6000000000000001
2019-04-24,2000,1201,5001,3000,4016,0.19
2019-04-24,2000,1205,5001,3000,4015,2.16
2019-04-24,2000,1208,5001,3000,4016,15.41
2019-04-24,2000,1209,5001,3000,4016,1.43
2019-04-24,2000,1210,5001,3000,4016,10.96
2019-04-24,2000,1214,5001,3000,4016,6.5
2019-04-24,2000,1218,5001,3000,4016,1.77
2019-04-24,2000,1221,5001,3000,4016,0.57
2019-04-24,2000,1222,5001,3000,4016,17.83
2019-04-24,2000,1230,5010,3000,4016,0.55
2019-04-24,2000,1238,5010,3000,4016,0.48
2019-04-24,2000,1239,5010,3000,4016,6.64
2019-04-24,2000,1240,5010,3000,4016,1.0200000000000002
2019-04-24,2000,1241,5010,3000,4016,1.6000000000000003
2019-04-24,2000,1264,5001,3000,4016,3.74
2019-04-24,2000,1272,5012,3000,4016,0.53
2019-04-24,2001,1000,5000,3002,4014,1.61
2019-04-24,2001,1001,5000,3002,4006,17.779999999999994
2019-04-24,2001,1003,5000,3002,4005,277.16
2019-04-24,2001,1006,5000,3002,4009,28.0
2019-04-24,2001,1010,5000,3002,4013,15.67
2019-04-24,2001,1012,5000,3002,4008,9.82
2019-04-24,2001,1016,5000,3002,4013,0.08
2019-04-24,2001,1019,5000,3002,4014,3.55
2019-04-24,2001,1020,5000,3002,4006,23.09
2019-04-24,2001,1021,5000,3002,4006,5.7
2019-04-24,2001,1027,5001,3002,4014,1.4200000000000008
2019-04-24,2001,1029,5001,3002,4006,9.509999999999998
2019-04-24,2001,1031,5001,3002,4010,69.75999999999999
2019-04-24,2001,1034,5001,3002,4009,79.23999999999998
2019-04-24,2001,1036,5001,3002,4007,0.06
2019-04-24,2001,1037,5001,3002,4002,64.98000000000002
2019-04-24,2001,1038,5001,3002,4006,36.17
2019-04-24,2001,1040,5001,3002,4014,3.0100000000000007
2019-04-24,2001,1041,5001,3002,4014,3.57
2019-04-24,2001,1044,5001,3002,4008,5.919999999999999
2019-04-24,2001,1045,5001,3002,4008,15.899999999999995
2019-04-24,2001,1048,5001,3002,4014,0.04
2019-04-24,2001,1049,5001,3002,4014,1.3900000000000003
2019-04-24,2001,1051,5001,3002,4013,17.99
2019-04-24,2001,1052,5001,3002,4013,35.069999999999986
2019-04-24,2001,1053,5001,3002,4006,5.659999999999998
2019-04-24,2001,1054,5001,3002,4010,459.10999999999984
2019-04-24,2001,1060,5007,3002,4006,0.44
2019-04-24,2001,1061,5007,3002,4005,1.26
2019-04-24,2001,1062,5007,3002,4014,0.06
2019-04-24,2001,1066,5007,3002,4013,0.45
2019-04-24,2001,1083,5010,3002,4008,1.2200000000000002
2019-04-24,2001,1089,5010,3002,4013,2.69
2019-04-24,2001,1091,5010,3002,4010,63.18000000000001
2019-04-24,2001,1096,5001,3001,4003,9.23
2019-04-24,2001,1112,5001,3004,4019,0.14
2019-04-24,2001,1113,5001,3004,4021,0.1
2019-04-24,2001,1114,5001,3004,4020,1.31
2019-04-24,2001,1115,5001,3004,4021,0.6000000000000001
2019-04-24,2001,1116,5001,3004,4019,0.49
2019-04-24,2001,1117,5001,3004,4020,0.22
2019-04-24,2001,1118,5001,3004,4021,2.58
2019-04-24,2001,1119,5001,3004,4020,0.42
2019-04-24,2001,1120,5001,3004,4020,0.21
2019-04-24,2001,1121,5001,3004,4020,0.56
2019-04-24,2001,1157,5001,3003,4012,18.51
2019-04-24,2001,1159,5001,3003,4001,209.12999999999997
2019-04-24,2001,1169,5001,3003,4023,66.41999999999999
2019-04-24,2001,1171,5001,3003,4023,205.68000000000006
2019-04-24,2001,1208,5001,3000,4016,0.01
2019-04-24,2001,1209,5001,3000,4016,1.71
